	Olin1	Olin2	Olin3	Olin4	Olin5	Olin6	Olin7	Olin8	Olin9	Olin10	Olin11	Olin12	Olin13	Olin14	Olin15	Olin16	Olin17	Olin18	Olin19	Olin20	Olin21	Olin22	Olin23	Olin24	Olin25	Olin26	Olin27	Olin28	Olin29	Olin30	Olin31	Olin32	Olin33	Olin34	Olin35	Olin36	Olin37	Olin38	Olin39	Olin40	Olin41	Olin42	Olin43	Olin44	Olin45	Olin46	Olin47	Olin48	Olin49	Olin50	Olin51	Olin52	Olin53	Olin54	Olin55	Olin56	Olin57	Olin58	Olin59	Olin60	Olin61	Olin62	Olin63	Olin64	Olin65	Olin66	Olin67	Olin68	Olin69	Olin70	Olin71	Olin72	Olin73	Olin74	Olin75	Olin76	Olin77	Olin78	Olin79	Olin80	Olin81	Olin82	Olin83	Olin84	Olin85	Olin86	Olin87	Olin88	
rhizobium sp.	0	0	0	0	0	0	0	0	0	0	0.0011955144298591684001625900	0	0	0	0.0009865922118410797265166400	0	0	0.001787725476875770956611900	0.0018334830677838690159696400	0	0	0	0	0	0	0	0	0	0	0	0	0.0010437105999248528368054100	0	0	0	0	0	0.0016378809096790572357483900	0	0	0.0020139567200700856938584400	0	0.0006934716578133451685829600	0.0019479697285504183264992100	0.003979782703864369005452300	0	0.000939717145139313066766900	0	0.0039104353878760861234289800	0.0068448143686343226371700800	0.0033387198012793974278502700	0.0017508688686760805049505800	0.0025159975510957169335021800	0	0	0.0033881938385695045613559600	0	0.0025875229642663078634822900	0.0011592724406162692294316100	0.0009006899284852196782735600	0	0	0	0	0	0.0138862589156094174083191300	0.0025281573525136204477366700	0	0.0056693627636253685085796400	0	0.0012933598903230813006027100	0.0069075084616978655798853400	0.0097744066935137037181843100	0.020752759173662861994151500	0.0016933462780248809013117800	0.0027278058893329150697636400	0	0.0087495953312159312631790800	0.0022518972234107235345778800	0.00362546526804273215062600	0.0013008383903425757900967200	0	0.0014497691242669604865425200	0	0	0	0	0	
rhodovibrio sodomensis	0	0	0	0	0	0	0.0009232928315544558112050800	0	0	0	0.0023910288597183368003251800	0.0024244383384515920478422500	0	0	0	0	0	0	0.0027502246016758035239544600	0	0	0	0	0	0	0.0026335541129531359045600	0	0	0	0	0	0	0	0.0049055678194751042433161600	0.0032551288624138408079229800	0	0	0	0	0	0	0.0047162025137359398212559200	0.0055477732625067613486636800	0.0048699243213760458162480200	0.007959565407728738010904600	0.0054734537493158182813355200	0	0	0.0078208707757521722468579700	0.0075292958054977549008870900	0.0060096956423029153701304800	0.0008754344343380402524752900	0.0067093268029219118226724900	0	0	0	0	0	0	0.0081062093563669771044620200	0	0	0.0013787968618583424104126700	0.0026564305542642351472326600	0.0010675092873307997779580700	0	0.0012640786762568102238683300	0	0	0.0018227220531141206277454800	0.0019400398354846219509040600	0.0031397765734990298090387900	0.0130325422580182716242457400	0.0018866144703329874540137700	0.0016933462780248809013117800	0.0006819514723332287674409100	0.0013057131478785425629843400	0.0061247167318511518842253500	0	0.0120848842268091071687533200	0.0039025151710277273702901500	0	0.0007248845621334802432712600	0.0005309010984343726607170400	0.0022241333293793185255478800	0	0	0	
prolixibacter spp.	0.0079422710356721430516474500	0	0.0025514543289675114815444800	0.0019012129738773337389254300	0	0	0.0036931713262178232448203300	0.0016558073302590510568190300	0.001285677552069940858832600	0	0.0011955144298591684001625900	0.00323258445126878939712300	0	0	0	0	0.0008478887569950822452094300	0.0098324901228167402613654600	0.0119176399405951486038026400	0	0	0	0	0	0.0013626577276319734009211600	0.0092174393953359756659600	0.0079561879251587922506729600	0.0025433643623785543516964200	0.0022938936550901500206450400	0	0.0022667512920482364674947900	0	0.0007975626485460432917005600	0.0024527839097375521216580800	0.0016275644312069204039614900	0	0	0	0	0	0	0.0023581012568679699106279600	0.0062412449203201065172466400	0.000973984864275209163249600	0.0015919130815457476021809200	0.0015638439283759480803815800	0.0028191514354179392003007100	0	0.0031283483103008688987431900	0.0041068886211805935823020500	0.0013354879205117589711401100	0.0017508688686760805049505800	0.0050319951021914338670043700	0	0	0	0.00070222746552063144293700	0.0017250153095108719089881900	0.0023185448812325384588632200	0.0099075892133374164610091300	0.0041174290772841437806233800	0.0045136538027533288196795300	0	0.0013282152771321175736163300	0.0010675092873307997779580700	0	0.0012640786762568102238683300	0	0	0.0036454441062282412554909500	0.0051734395612923252024108200	0.004395687202898641732654300	0.0078195253548109629745474400	0	0.0022577950373665078684157100	0.0020458544169996863023227300	0	0.0087495953312159312631790800	0.0022518972234107235345778800	0.0048339536907236428675013300	0.0045529343661990152653385100	0.0029480262963945638395094500	0	0.0005309010984343726607170400	0.0007413777764597728418492900	0	0.001791108935245441627759800	0	
globicatella spp.	0	0	0	0	0	0	0	0	0.0025713551041398817176652100	0	0	0	0	0	0	0	0	0	0	0	0	0.001671849399806065469622500	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010719837058476711153990500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hydrogenophaga spp.	0	0	0.0008504847763225038271814900	0.0009506064869386668694627200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008189404548395286178741900	0	0.0008589072981353122557482400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013008383903425757900967200	0	0	0	0.0007413777764597728418492900	0.2129557685113240668796224400	0.003582217870490883255519600	0	
nitrospirillum azospirillum amazonense	0.0011346101479531632930924900	0	0.0017009695526450076543629900	0.0009506064869386668694627200	0.0054115482439525948373829800	0.0029462312791554136999754500	0.0018465856631089116224101600	0.0008279036651295255284095100	0.0038570326562098225764978100	0.0009158012345000641060864200	0.083686010090141788011381300	0.0428317439793114595118797500	0.0021233000329111505101228300	0.0010614246441573880462356600	0.0009865922118410797265166400	0	0.0008478887569950822452094300	0.0867046856284748913956772800	0.1430116792871417832456317300	0	0	0	0.0025003125390673834229278700	0.0023222869882260049696941500	0.0027253154552639468018423100	0.0302858722989610629024399900	0.0358028456632145651280283200	0	0	0.0013233464785750205118704200	0.0030223350560643152899930500	0.0010437105999248528368054100	0.0015951252970920865834011300	0.14961981849399067942114300	0.0862609148539667814099590700	0	0.0031749055465599898403022500	0.0114651663677534006502387200	0.0037465461527654193790099800	0.0025767218944059367672447100	0	0.037729620109887518570047400	0.048543016046934161800807200	0.0983724712917961254882099100	0.0835754367811517491144983500	0.0531706935647822347329736500	0	0	0.023462612327256516740573900	0.0294327017851275873398313400	0.021367806728188143538241700	0.0070034754747043220198023300	0.0528359485730100556035458800	0	0	0.0033881938385695045613559600	0.0021066823965618943288109900	0.000862507654755435954494100	0	0.0378289769963792264874894200	0.0010293572693210359451558400	0.0015045512675844429398931800	0.0179243592041584513353647600	0.0212514444341138811778613100	0.0192151671719543960032452300	0.0025247743482926213469671100	0.0214893374963657738057616700	0.0082836315440689198144466500	0.0018897875878751228361932100	0.007290888212456482510981900	0.0077601593419384878036162300	0.0075354637763976715416930900	0.0241102031773338025048546200	0.0264126025846618243561928100	0.0039511413153913887697274800	0.0027278058893329150697636400	0.0078342788872712553779060300	0.0174991906624318625263581600	0.0022518972234107235345778800	0.0223570358195968482621936500	0.0071546111468841668455319500	0.0009826754321315212798364800	0.0028995382485339209730850400	0.0005309010984343726607170400	0.0029655111058390913673971700	0	0.000597036311748480542586600	0	
pseudomonas veronii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010437105999248528368054100	0	0	0.0008137822156034602019807500	0	0	0	0	0	0.0100697836003504284692921900	0	0.0055477732625067613486636800	0.0068178940499264641427472200	0.0055716957854101166076332200	0.0023457658925639221205723700	0.0122163228868110698679697400	0.0068842753316745508010346100	0.0015641741551504344493715900	0.0027379257474537290548680300	0.0040064637615352769134203200	0.0105052132120564830297034900	0.0058706609525566728448384300	40.810526315789473684210526320	0.0030595386215758663593530100	0.0067763876771390091227119100	0.0035111373276031572146849800	0.0043125382737771797724704800	0.0046370897624650769177264300	0.0072055194278817574261884600	0.0051467863466051797257792200	0.0030091025351688858797863500	0.0041363905855750272312380200	0.0053128611085284702944653300	0.0053375464366539988897903400	0.0037871615224389320204506700	0.0088485507337976715670783300	0.0062127236580516898608349900	0.0094489379393756141809660600	0.0018227220531141206277454800	0.0032333997258077032515067600	0.0062795531469980596180775800	0.0065162711290091358121228700	0.0075464578813319498160550900	0	0.0047736603063326013720863600	0.0065285657393927128149216900	0.0078746357980943381368611700	0.0052544268546250215806817200	0.0048339536907236428675013300	0	0	0	0	0.0007413777764597728418492900	0	0.001791108935245441627759800	0.0007997376860389792148175400	
prevotella spp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008938627384378854783059500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008137822156034602019807500	0	0	0	0.0037465461527654193790099800	0.0008589072981353122557482400	0.0010069783600350428469292200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006466799451615406503013500	0	0	0	0	0.0006819514723332287674409100	0	0	0	0	0	0	0	0	0	0	0	0	
bordetella hinzii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026016767806851515801934300	0.0029480262963945638395094500	0.0007248845621334802432712600	0.0031854065906062359643022100	0.0029655111058390913673971700	2.1698466142910587355031799500	0.004179254182239363798106200	0.0031989507441559168592701600	
finegoldia magna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010583018488533299467674200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000597036311748480542586600	0.0015994753720779584296350800	
eubacterium sp.	0.3891712807479350095307252400	0.4190893826064029086468408700	0.3350910018710665079095084200	0.210084033613445378151260500	0.3016938146003571621841008700	0.232752271053277682298060400	0.2973002917605347712080363400	0.3410963100333645177047198800	0.3085626124967858061198251500	0.2445189296115171163250728100	18.213662338904430576477058080	9.258930014546630030709552290	0.1507543023366916862187211400	0.1539065734028212667041703400	0.1539083850472084373365956600	0.2254684301004673502708212800	0.2543666270985246735628285600	22.20801973648926470851136100	30.984947104013494435378889280	0.1883406741706336848037252900	0.1304791029561671763506625900	0.1454508977831276958571571900	0.2925365670708838604825603200	0.2368732727990525069088037900	0.2125746055105878505437004300	6.6247053711336133679206773500	7.4854468062535637091748107100	0.1424284042931990436949997500	0.2133321099233839519199889900	0.140274726728952174258264300	0.1911626922960679420920603300	0.2097858305848954201978875300	0.2089614139190633424255475300	18.144877769601831411985937370	12.211615927345523790923073170	0.5692233478051133622768933900	0.3005577250743457048819464300	2.2717408217248523859830151700	0.1985669460965672270875286800	0.1692047377326565143824027100	0.3675471014127906391291651100	18.789350814723984247883604120	28.765204366097557592821181400	18.576813316321064370659679950	35.126358100847693715923110600	17.821565407772304324028461960	0.355213080862660339237889400	0.4337093458954967004651803200	15.608893894246185370279126880	23.503723579016537071514620520	17.499565966425833678334379470	3.9464584299958854581586112100	33.393158163992720380418829730	0.4105263157894736842105263200	0.5833520305137985191833071600	0.3972657275722744098189857400	0.8637397825903766748125052700	0.647743248721332401825066200	1.5464694357821031520617660400	17.407634247833840721993046670	0.4457116976160085642524807500	0.5762431354848416459790867400	5.7564768982585795634729135400	6.5042702121159797579991765100	4.6212477048550322387804773900	1.985735024932146689389635800	8.052181167755881126041284810	2.664222995361166335321404900	1.5571849724091012170232065900	4.2387401345168875198221023300	4.5720272122920923976305646800	2.4848191802671321908732974600	15.463111389138679282167572430	10.925384397698330346193755310	1.6781061615226569731999729100	1.6380474365444154993930631900	3.84793664679806493311484400	9.054081248742245671137709880	0.8422095615556106019321278200	13.217842123072460965823947410	4.1932525512692930593767683300	0.4294291638414747992885429900	1.2178060643842468086957152100	0.1757282635817773506973385900	0.3610509771359093739806055600	0.0374111485222596333707444800	0.0549273406808602099179672100	0.0631792771970793579705856500	
parabacteroides spp.	0	0	0	0	0	0	0	0	0	0	0.0011955144298591684001625900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007555837640160788224982600	0	0	0	0	0	0	0	0	0.0051534437888118735344894200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bradyrhizobium sp.	0.0056730507397658164654624700	0.0013877131874384202273074200	0.0068038782105800306174519500	0.0028518194608160006083881500	0	0.0029462312791554136999754500	0	0.0024837109953885765852285400	0	0.0009158012345000641060864200	0.0167372020180283576022762600	0.0088896072409891708420882500	0.0031849500493667257651842500	0.0031842739324721641387069700	0.0029597766355232391795499200	0.0025915911505800844858715100	0	0.0089386273843788547830595100	0.0073339322711354760638785500	0.0029659948688288769260429200	0.0054366292898402990146109400	0.0033436987996121309392449900	0	0	0	0.0131677705647656795227999900	0.0079561879251587922506729600	0.0076300930871356630550892700	0.0022938936550901500206450400	0.0039700394357250615356112500	0.0007555837640160788224982600	0.0020874211998497056736108200	0.0031902505941841731668022500	0.0073583517292126563649742500	0.0056964755092242214138652200	0.0053599185292383555769952300	0.0031749055465599898403022500	0.0081894045483952861787419400	0.0009366365381913548447524900	0	0.0110767619603854713162214100	0.0047162025137359398212559200	0.006934716578133451685829600	0.0087658637784768824692464300	0.0111433915708202332152664500	0.0117288294628196106028618300	0.0075177371611145045341352300	0.0039338716180997433148769200	0.0187700898618052133924591200	0.0273792574745372905486803200	0.0133548792051175897114010600	0.0087543443433804025247529100	0.0075479926532871508005065500	0	0.0040793848287678218124706800	0.0101645815157085136840678700	0.0070222746552063144293699600	0.0189751684046195909988701100	0.013911269287395230753179300	0.0054041395709113180696413500	0.0205871453864207189031168900	0.0120364101406755435191454100	0.0027575937237166848208253500	0.0026564305542642351472326600	0	0.0126238717414631067348355700	0.0075844720575408613432100	0.0020709078860172299536116600	0.0094489379393756141809660600	0.0045568051327853015693636900	0.0032333997258077032515067600	0.0075354637763976715416930900	0.0097744066935137037181843100	0.0084897651164984435430619800	0.0039511413153913887697274800	0.0047736603063326013720863600	0.0058757091654534415334295200	0.0148743120630670831474044300	0.0090075888936428941383115300	0.0096679073814472857350026600	0.0052033535613703031603868700	0	0.0021746536864004407298137800	0.0042472087874749812857362800	0	0.0028777806555584333362111100	0.004179254182239363798106200	0.0031989507441559168592701600	
rhizobium petrolearium	0.0011346101479531632930924900	0	0.0008504847763225038271814900	0.0019012129738773337389254300	0.0013528870609881487093457400	0.0039283083722072182666339300	0.0009232928315544558112050800	0	0	0.0009158012345000641060864200	0	0.0008081461128171973492807500	0.0031849500493667257651842500	0.0031842739324721641387069700	0.0069061454828875580856164700	0	0.0008478887569950822452094300	0.0026815882153136564349178500	0	0.0029659948688288769260429200	0.0013591573224600747536527400	0.0033436987996121309392449900	0	0	0.0013626577276319734009211600	0.0026335541129531359045600	0.0013260313208597987084454900	0.0025433643623785543516964200	0.0045877873101803000412900900	0.0052933859143000820474816700	0.0007555837640160788224982600	0.0020874211998497056736108200	0	0.0049055678194751042433161600	0.0024413466468103806059422400	0.0032159511175430133461971400	0	0.0032757618193581144714967800	0.0018732730763827096895049900	0.0025767218944059367672447100	0.0040279134401401713877168800	0.0070743037706039097318838900	0.0076281882359467968544125600	0.0019479697285504183264992100	0.0023878696223186214032713800	0.0109469074986316365626710500	0.0028191514354179392003007100	0.0029504037135748074861576900	0.0101671320084778239209153500	0.0184809987953126711203592200	0.0140226231653734691969711100	0.0026263033030141207574258700	0.010902656054748106711842800	0	0.0030595386215758663593530100	0.0016940969192847522806779800	0.0056178197241650515434959700	0.0034500306190217438179763800	0.0023185448812325384588632200	0.0027020697854556590348206700	0	0.0030091025351688858797863500	0	0.00398464583139635272084900	0	0.0025247743482926213469671100	0.0063203933812840511193416700	0.0010354539430086149768058300	0.0018897875878751228361932100	0.007290888212456482510981900	0.0051734395612923252024108200	0.0056515978322982536562698200	0.0110776609193155308806088800	0.0028299217054994811810206600	0.0045155900747330157368314100	0.0075014661956655164418500	0.0026114262957570851259686800	0.0052497571987295587579074500	0.0045037944468214470691557600	0.0072509305360854643012519900	0.0045529343661990152653385100	0.0019653508642630425596729700	0	0.0005309010984343726607170400	0	0	0.000597036311748480542586600	0.0007997376860389792148175400	
